f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,estado
0.28478,-0.46023,1.10682,1.11694,-0.00416,-0.72666,-0.71274,-0.33548,-0.31878,-0.13042,1.07639,0.73862,-1.41189,0.97725,0.76969,0.9287,0.53544,-1.10293,0.64948,0.79233,1.02954,0.61044,-1.17343,0.79087,0.74899,v/at
1.07587,0.67604,1.18609,0.39961,-0.92629,-1.26305,0.13588,-0.37967,-0.25189,1.40792,0.65023,-0.27069,-0.18841,-0.19491,-0.01287,1.13886,-0.41295,-0.18681,-0.34018,-0.02126,0.99467,-0.3021,-0.116,-0.23785,-0.03472,v/at
0.46712,1.29087,0.01728,-0.7139,-1.56252,-0.60039,0.85951,1.17921,0.30654,1.65029,1.1329,-1.06999,0.56937,-0.65794,-1.77279,1.49473,-1.10759,0.61193,-0.76494,-1.59351,1.42786,-1.04444,0.65046,-0.68266,-1.64701,ac
-1.46771,-0.5004,-2.33047,-1.67908,-1.19959,0.53232,1.04513,2.3462,3.09913,-0.08545,1.78909,-0.91582,0.44065,-0.58081,-1.18302,1.31757,-0.29042,0.60252,-0.56059,-0.47525,1.36336,-0.77962,0.49211,-0.57991,-0.64585,hid
-1.80546,-1.02675,-2.51636,-1.78066,-1.61443,0.904,1.30418,2.46489,4.04256,-0.69169,1.83131,-0.90533,0.34401,-0.52342,-1.63959,2.42227,-0.07224,-0.59163,-0.22062,-1.36592,1.89649,-0.67778,0.24121,-0.48172,-1.22423,hid
-1.71331,-0.55705,-2.6326,-1.83771,-0.7639,0.41196,0.91824,2.16688,3.66791,-0.46753,0.51467,-0.91143,0.45465,-0.62544,-1.58811,1.50889,-0.54633,-0.11418,-0.50644,-1.44139,0.68694,-0.78539,0.40288,-0.60506,-1.47204,hid
-1.6999,-0.5471,-2.56427,-1.81183,-1.6017,0.46627,1.68701,2.51756,3.8375,-0.38918,1.22958,-0.96139,0.46514,-0.6212,-1.82084,2.45065,-0.6902,-0.02719,-0.52899,-1.9171,1.61846,-0.84621,0.40491,-0.59663,-1.73831,hid
-2.3567,-1.74051,-2.93437,-1.89638,-2.22395,1.35586,1.93313,2.35365,5.31813,-1.32872,2.12149,-1.04168,0.49325,-0.63403,-2.4643,3.23681,-0.78044,-0.04025,-0.50194,-2.39452,2.34046,-0.95613,0.4947,-0.63408,-2.37238,hid
0.45614,0.01309,1.07909,0.9868,-0.23628,-0.54112,-1.00199,-0.02173,-0.26583,-0.09657,-0.9611,1.98891,-1.64737,1.64791,1.34091,-1.04382,2.0771,-1.69793,1.94798,1.20138,-1.11394,1.98204,-1.82451,1.73116,1.28422,v/at
0.92917,0.4244,0.90892,0.90814,-0.43927,-0.81723,-1.0453,-0.12393,-0.12967,0.36432,-0.44098,2.52178,-2.59413,2.68539,1.48431,-0.68429,2.23402,-2.35642,2.64349,1.34211,-0.60112,2.43219,-2.82472,2.80288,1.44643,v/at
-0.25572,-0.0688,-0.42523,-0.0093,1.67729,1.13318,-0.56261,-1.09383,-1.11647,-1.15598,-1.41467,-0.27619,0.65246,-0.43817,0.32314,-1.84594,-0.25004,0.4486,-0.396,0.35246,-1.40433,-0.17381,0.47851,-0.37116,0.38666,v/at
0.90509,0.27589,1.57157,0.43193,-0.26215,-0.42707,-0.68039,-0.42897,-0.46313,0.22273,-0.30096,0.82869,0.02952,0.36499,1.10837,-0.67043,0.70363,0.33702,0.40427,1.05725,-0.1992,0.70635,0.01214,0.3658,1.05814,v/at
0.72121,0.73104,0.94048,0.00288,0.61417,0.07948,-0.20644,-1.07074,-0.94867,-0.24513,-0.59171,0.30206,0.91787,-0.1452,0.79135,-1.23094,0.11815,0.925,-0.14621,0.72388,-0.41328,0.20641,0.72516,-0.16031,0.76569,v/at
0.32579,0.61602,0.24097,-0.88965,-1.20193,0.62762,1.42477,-0.01828,-0.11179,0.72574,-0.49964,-0.81766,0.69111,-0.6235,-0.74188,-0.59632,-0.97962,0.70276,-0.74871,-0.9908,0.10106,-0.90931,0.72646,-0.66791,-0.9285,ac
0.7101,-0.14808,1.76825,1.5373,-0.29415,-0.91809,-0.98317,-0.80654,-0.5674,0.02909,-0.13148,2.67506,-1.97321,2.67951,1.57793,-0.41286,2.21167,-1.79258,2.45655,1.44079,-0.13491,2.46697,-2.31742,2.63436,1.45375,v/at
1.62035,1.96165,0.79432,-0.35737,-0.4089,-0.15349,-0.45521,-0.81015,-0.68083,1.03995,-0.28354,0.44134,0.52309,0.06571,0.85876,-0.5114,0.32427,0.70154,0.06385,0.79403,-0.02836,0.35561,0.47576,0.0388,0.78536,v/at
1.23255,0.25185,1.1681,0.89494,-0.82728,-1.08351,-1.01816,-0.03593,-0.10447,0.96535,-0.28795,2.9883,-3.2074,3.38558,1.51012,-0.46351,2.83218,-2.95263,3.50225,1.3746,-0.46425,2.95652,-3.39062,3.53518,1.49673,v/at
1.48476,1.12385,1.49572,0.98667,-0.90313,-1.29168,-1.15638,-0.26717,-0.22301,0.97624,-0.24102,3.39335,-3.12448,3.99126,1.654,-0.68886,2.82629,-2.36312,3.55427,1.56753,-0.52067,3.37942,-3.65554,4.39197,1.62202,v/at
1.66321,1.11758,0.56864,0.40214,-0.76365,-1.0633,-1.0051,0.24051,0.07228,1.04844,0.22413,3.43126,-5.24512,5.13226,1.37227,-0.00148,3.14118,-4.67696,4.89866,1.3308,0.02406,3.41667,-5.60827,5.55283,1.38881,v/at
2.10912,0.60083,1.71115,0.48689,-1.31926,-0.5392,-0.08997,-0.83511,-0.54137,1.02145,-1.05224,3.04865,-0.7238,2.99386,1.78544,-2.07002,2.41567,0.19257,2.68992,1.61558,-1.52857,3.17526,-1.35775,3.52832,1.7717,v/at
0.16075,0.11215,0.95152,0.40103,0.21231,0.00851,-0.56389,-0.73578,-0.41545,-0.22417,-0.83778,0.30199,0.31227,-0.16483,0.79469,-1.14758,0.26122,0.67831,-0.11026,0.79386,-0.80284,0.15985,0.43647,-0.22475,0.74194,v/at
0.64519,0.35394,0.60343,-0.3638,0.13458,0.72488,0.01103,-0.93631,-0.52737,-0.21416,-0.93261,0.10741,0.47351,-0.25952,0.59896,-0.95273,-0.12613,0.68336,-0.34795,0.50599,-0.66141,-0.12628,0.59955,-0.36117,0.50172,v/at
0.28459,1.6675,0.5235,-0.70211,0.13137,1.23928,-0.55897,-0.17114,-1.14842,-0.02584,-1.93612,-0.39405,0.77629,-0.46335,0.08585,-2.14966,-0.51162,0.86502,-0.56321,0.05676,-1.6604,-0.39738,0.82824,-0.48979,0.12754,ac
-0.33251,-1.08824,1.57544,1.42713,0.50268,-0.08402,-0.51196,-1.19799,-0.74392,-1.09233,-1.04154,1.01401,-0.39038,0.4125,1.12447,-1.08427,0.87894,-0.26029,0.45679,1.03961,-1.02058,0.83913,-0.37496,0.35043,1.05689,v/at
0.85546,0.34906,1.45211,0.22223,0.12431,-0.1933,-0.51449,-0.65621,-0.76631,0.07031,-0.93236,0.33739,0.45327,-0.13078,0.8524,-1.18341,0.33608,0.76158,-0.06791,0.85573,-0.83246,0.24569,0.51808,-0.17756,0.81307,v/at
1.41095,0.86477,0.0169,0.19021,-1.53361,-1.03247,-0.56334,1.0553,1.08582,0.99691,0.02314,3.41162,-5.40684,4.86406,1.08635,0.15179,3.4809,-6.2602,5.60945,0.86619,-0.18097,3.51239,-5.94543,5.3818,1.07418,v/at
0.42039,-0.46719,1.87094,1.24589,0.23105,-0.56606,-0.91449,-1.09959,-0.76309,-0.26399,-0.8385,1.64941,-1.01883,1.25985,1.37399,-1.12244,1.33387,-0.73216,1.10512,1.24467,-1.00649,1.50864,-1.05959,1.20572,1.32194,v/at
0.77015,0.95609,0.61324,-0.65959,0.07262,0.75243,0.18111,-1.00103,-0.91828,0.31192,-1.20897,0.00301,0.5913,-0.15817,0.44307,-1.26575,-0.07322,0.72264,-0.23431,0.42737,-1.01574,-0.00787,0.48347,-0.04076,0.45021,ac
-0.68397,-0.75018,1.22935,1.00348,0.9163,-0.32757,-0.51658,-0.55899,-0.68516,-1.00479,-0.10945,-0.40102,0.28414,-0.46636,0.1201,-0.37775,-0.02443,0.27249,-0.36664,0.42852,-0.39415,-0.34937,0.38243,-0.48971,0.18219,v/at
-0.05543,0.09262,1.11426,0.15446,0.54708,-0.00678,0.14919,-0.90744,-0.78474,-0.37302,0.27782,-0.66409,0.47451,-0.54878,-0.19696,-0.24261,-0.53233,0.69698,-0.58167,0.03095,-0.12897,-0.63219,0.62145,-0.57276,-0.15804,v/at
0.34541,1.93702,0.34633,-0.94328,-1.26715,0.34337,0.96988,0.78538,-0.19815,0.67954,-0.8862,-0.67502,0.59729,-0.60163,-0.42008,-0.85533,-0.85966,0.61692,-0.72833,-0.56049,-0.58593,-0.79408,0.65508,-0.64348,-0.52499,ac
1.08697,0.10864,1.94558,0.84736,-0.81868,-0.77662,-0.64927,-0.6848,-0.59692,0.91862,-0.63285,1.25628,-0.26803,0.89788,1.29115,-1.1318,0.85212,0.28808,0.61062,1.13034,-0.72453,1.13748,-0.29705,0.85013,1.24811,v/at
1.94149,1.40471,-0.08857,0.02633,-1.56878,-1.50992,-0.92498,1.0859,1.04417,1.83761,0.34878,3.97834,-6.52235,6.35448,1.14523,0.36291,3.6051,-6.34323,5.99201,0.93587,0.09802,3.81128,-6.60643,6.35427,1.15676,v/at
1.09486,0.92571,0.19914,-0.76521,-0.4563,0.42206,0.8848,-0.3857,-0.59339,0.52834,-0.34933,-0.42768,0.39422,-0.28534,-0.05294,-0.46633,-0.60093,0.40882,-0.46123,-0.125,-0.02338,-0.46635,0.40186,-0.32056,-0.05309,ac
1.29535,0.54185,0.94545,0.76972,-0.98049,-1.20322,-1.00758,0.73524,0.09837,0.83992,0.1523,3.28471,-4.9065,4.82451,1.37169,0.11332,2.54333,-3.86534,3.58768,1.17447,-0.03568,2.84612,-4.52657,4.19422,1.31902,v/at
-0.48968,-1.42844,0.95309,1.0316,0.81479,-0.09043,-0.27081,-0.7604,-0.77485,-0.83527,1.17845,-0.43321,0.27987,-0.45689,0.1002,0.2942,-0.15526,0.47659,-0.39526,0.45412,0.62666,-0.37949,0.41839,-0.4764,0.20725,v/at
-1.0384,-1.03096,0.44031,0.83351,1.2895,0.15302,0.0211,-0.71773,-0.76874,-1.42798,1.13787,-0.52688,0.11086,-0.29197,-0.13948,-0.12331,-0.25697,0.39562,-0.32238,0.35097,0.41693,-0.37524,0.21205,-0.29652,0.11936,v/at
-0.44086,-0.30404,-0.05509,0.56366,0.64179,-0.12364,-0.33844,-0.0741,-0.06601,-0.85465,0.63748,1.43996,-3.10699,2.64894,0.84996,0.49794,1.46058,-2.53985,1.92856,0.88298,0.52797,1.29692,-2.53048,1.9327,0.81608,v/at
-0.6472,-1.08627,0.98866,0.83912,1.03906,0.40644,-0.07305,-1.34102,-0.97624,-1.19322,1.01865,-0.57707,0.52408,-0.5672,-0.03038,0.41782,-0.48857,0.76415,-0.58907,0.0986,0.93037,-0.58406,0.65243,-0.59584,-0.0521,v/at
0.36119,-0.52493,1.7613,1.42777,-0.18842,-0.27021,-0.57657,-1.00831,-0.87637,-0.36558,-0.11217,1.28323,-0.17609,0.74094,1.28785,-0.68675,1.10278,0.17534,0.71321,1.19947,-0.2048,1.20354,-0.31385,0.71819,1.22583,v/at
-0.06042,-0.60891,1.09682,0.78357,0.42737,0.48035,-0.30339,-1.00465,-0.72729,-1.08712,-0.28528,0.51418,0.17537,0.05355,0.92955,-0.68525,0.24444,0.48975,-0.07799,0.80781,-0.20383,0.22327,0.22944,-0.07728,0.78083,v/at
0.64409,0.6475,0.17068,-0.31879,0.30803,1.37495,-0.25116,-1.12137,-1.06152,-0.31142,-0.41829,-0.04484,0.3569,-0.1605,0.4479,-0.6187,-0.21413,0.65359,-0.38981,0.42129,-0.12587,-0.21292,0.57145,-0.34757,0.37615,ac
-1.2401,0.35179,-0.6167,-0.54445,1.72799,0.8662,0.18504,0.37544,-0.56487,-1.82335,0.29129,-0.76127,0.52516,-0.55304,-0.54123,-0.14647,-0.28224,-0.28339,-0.27098,-0.04562,-0.07117,-0.44138,0.13956,-0.3952,-0.17394,v/at
0.5952,1.81127,0.24748,-0.94023,-0.98049,1.03106,1.11832,-0.76378,-0.65903,0.69101,-0.78875,-0.74014,0.57971,-0.57972,-0.47594,-0.91678,-0.81713,0.59405,-0.69597,-0.42057,-0.48883,-0.73826,0.69965,-0.61285,-0.44362,ac
-0.53063,-0.7934,1.11197,0.72608,0.549,-0.26455,-0.26081,-0.2775,-0.43775,-0.77636,0.35964,-0.63039,0.34828,-0.55438,-0.3053,1.00581,-0.51371,0.05533,-0.45752,-0.10399,0.51105,-0.6243,0.39751,-0.56136,-0.29515,v/at
0.86708,0.40583,0.73332,-0.67296,-0.68862,0.98157,0.46183,-0.65268,-0.68969,0.55294,-0.63797,-0.41562,0.68144,-0.4859,0.10733,-0.65291,-0.5551,0.64544,-0.58389,0.06735,-0.31246,-0.46016,0.71348,-0.5111,0.09866,ac
0.12454,-0.00684,-0.15588,0.24868,0.3125,0.16233,-0.3968,0.48262,-0.47589,-0.40042,-0.29994,0.77602,-0.90727,0.95614,0.73008,-0.45313,0.56742,-0.60176,0.70615,0.6275,-0.26557,0.67112,-1.15227,1.01769,0.66703,v/at
0.22111,1.39972,-0.39727,-0.87615,-0.65996,-0.08411,0.91505,0.63404,-0.2839,1.15583,-1.32117,-0.71728,0.62305,-0.61024,-0.49088,-1.17099,-0.86909,0.65403,-0.73176,-0.66015,-0.91754,-0.83192,0.68204,-0.65053,-0.66354,ac
2.47794,2.31295,0.86827,-0.7749,-1.76193,-0.04786,0.34513,-0.12295,-0.48442,1.71025,-1.12679,0.82858,-0.02842,0.80661,0.99945,-2.21033,0.44967,0.07058,0.48863,0.84263,-1.38458,1.1129,-0.86056,1.39288,1.06385,ac
-0.19835,1.11835,-0.61456,-0.90376,0.5066,1.29589,-0.00072,-0.04894,-0.70956,-0.27406,0.46313,-0.2583,0.40622,-0.33477,0.24824,-0.02915,-0.01334,-0.87538,0.2835,0.23405,0.4663,-0.07414,-0.44726,0.12006,0.13795,ac
0.34539,0.11488,0.73556,0.34907,0.60015,0.42473,-0.94428,-1.03765,-0.79599,-0.29924,-0.01318,0.54993,0.5604,0.08264,0.89526,-0.3837,0.4552,1.03151,0.00834,0.79136,0.11881,0.29016,0.55144,-0.10042,0.77028,v/at
0.89197,-0.07271,1.06127,1.24537,-0.14014,-0.77255,-0.97927,-0.6106,-0.41341,0.06498,-0.39958,2.25099,-1.85761,2.27916,1.53277,-0.87003,1.67137,-0.82332,1.57693,1.35508,-0.55458,1.84192,-1.38487,1.77109,1.43273,v/at
1.68959,0.70205,0.55001,0.74718,-0.52164,-0.87449,-0.85164,-0.22867,-0.33644,0.74623,-0.20183,2.69888,-2.1057,2.87238,1.62003,-1.24534,2.04837,0.1875,2.00754,1.49768,-0.68869,2.33758,-1.24421,2.35047,1.5525,v/at
0.69233,1.00079,0.13331,-0.88429,-0.18341,0.45546,0.07969,-0.26396,-0.0394,0.34465,-0.31956,-0.06139,0.64214,-0.33529,0.41609,-0.43903,-0.38149,0.73017,-0.4494,0.1957,-0.01378,-0.26891,0.65098,-0.38729,0.29343,ac
0.88686,0.8169,-0.02269,-0.82145,-0.27345,0.55679,0.02739,-0.31638,-0.51159,0.92331,-0.1532,-0.31389,0.6361,-0.40469,0.19928,-0.17888,-0.56947,0.7502,-0.55085,-0.04613,0.22108,-0.44942,0.68652,-0.47726,0.06718,ac
0.02049,0.78206,0.32124,-0.54089,-0.29369,0.34932,0.69151,-0.25388,-0.34127,0.24762,0.09092,-0.71719,0.64517,-0.5672,-0.4652,0.323,-0.77893,0.67548,-0.65716,-0.43911,0.58363,-0.74223,0.67584,-0.60739,-0.47932,ac
0.29072,1.07216,0.09421,-1.06618,0.29547,0.55534,0.67108,-0.5816,-0.56633,0.25477,0.22228,-0.63477,0.42823,-0.47938,-0.47156,0.27703,-0.70632,0.44803,-0.58863,-0.42231,0.64233,-0.65268,0.51863,-0.53181,-0.45525,ac
1.28681,0.76898,0.69807,0.93386,-0.08039,-0.98232,-1.38275,-0.29768,-0.37574,0.51429,0.11572,2.64673,-2.32709,2.86109,1.53471,-0.64007,2.10097,-0.66614,2.13485,1.46868,-0.21233,2.35812,-1.87674,2.49393,1.46524,v/at
-0.65448,-1.42347,1.4496,1.56619,1.10653,0.49537,-0.45521,-1.80082,-1.14812,-1.80895,0.13309,0.63718,0.23608,0.13626,1.0345,-0.59302,0.66513,0.65456,0.188,1.04662,0.04243,0.55305,0.2959,0.05313,0.98597,v/at
0.19163,-0.17957,1.27282,0.6184,0.30077,0.42903,-0.3474,-1.10468,-1.06899,-0.50647,0.08728,-0.08844,0.65808,-0.30427,0.50687,-0.67019,-0.07532,1.01802,-0.2885,0.54961,0.06515,-0.12373,0.65841,-0.34045,0.49238,v/at
0.19641,-0.12599,0.26972,-0.32557,0.1829,0.71772,-0.07111,-0.74396,-0.20038,-0.20192,0.29186,-0.02952,0.57633,-0.27728,0.46409,-0.14053,-0.27555,0.83536,-0.38821,0.27385,0.45836,-0.22455,0.64206,-0.36608,0.29262,v/at
-1.98468,-0.90415,-2.66971,-1.90187,-1.33528,0.76791,1.49627,2.76249,3.91529,-0.80933,1.95242,-0.75816,0.2404,-0.54222,-1.69495,2.21271,0.23098,-0.5971,-0.25652,-1.29734,1.82122,-0.62321,0.39823,-0.60269,-1.20191,hid
1.16907,0.88512,0.52826,0.35464,-0.17678,-0.79959,-0.94134,0.07045,-0.11847,0.50041,0.12012,2.54085,-2.56788,2.90498,1.43165,-0.37157,2.52712,-1.18119,2.59265,1.30474,-0.07967,2.32784,-2.10476,2.45661,1.3779,v/at
-0.56841,-0.63021,0.39738,0.49242,0.42353,-0.13562,0.06987,0.1328,-0.10113,-0.91362,1.03325,0.8942,-2.04429,1.52163,0.67413,0.6374,1.3904,-2.13456,1.77372,0.80666,0.81491,1.03166,-2.05761,1.40015,0.73534,v/at
-1.04421,0.74799,-0.28535,-0.77091,1.59489,0.76478,-0.58799,0.36145,-0.42312,-1.18221,0.09359,-0.74051,0.65918,-0.60965,-0.51655,-0.17365,-0.60826,0.25673,-0.57798,-0.39357,0.20299,-0.61347,0.48028,-0.57353,-0.3798,v/at
1.15925,1.72014,0.66493,-0.35802,-0.04843,0.45177,0.1631,-0.98236,-0.80167,-0.12052,-2.04909,2.08529,0.51682,1.74385,1.60676,-3.56347,0.8124,1.70017,0.68175,1.10181,-2.51609,1.38222,0.7773,0.99721,1.38908,v/at
-0.23582,-0.31477,-0.22937,-0.59619,0.00172,0.59782,0.34091,-0.1814,0.08122,0.15821,0.74168,-0.78606,0.47293,-0.55778,-0.7052,1.44576,-0.88015,0.47837,-0.6662,-0.83838,1.22352,-0.80857,0.508,-0.57967,-0.79463,v/at
0.2068,1.21768,-0.01733,-1.06125,-0.63284,0.39474,0.58665,0.32712,-0.02495,0.75595,0.87714,-0.896,0.52828,-0.61977,-0.91519,1.76082,-0.98208,0.54037,-0.72078,-1.05139,1.40411,-0.90194,0.59607,-0.64326,-0.97952,ac
-0.0437,0.4821,-0.46216,-0.87898,-0.35691,0.29491,0.17004,0.45612,0.37857,0.65026,1.14935,-0.75554,0.40237,-0.52365,-0.64149,1.80517,-0.85523,0.43081,-0.63309,-0.81563,1.58987,-0.77894,0.43235,-0.53234,-0.7795,v/at
-0.18742,-0.14406,-0.30741,0.61137,0.23722,-1.18104,-0.77116,0.82532,0.65757,-0.00646,0.66806,0.10742,-0.21249,-0.11683,0.4821,0.80063,0.71915,-1.16536,0.47986,0.6894,0.654,0.34739,-0.43288,0.03295,0.58049,v/at
0.55961,1.19745,-0.69025,0.16286,-0.25426,-1.5378,-1.1468,1.00274,0.89248,1.13598,1.21861,0.53869,-0.90434,0.38186,0.55835,1.24226,0.90369,-1.70703,0.81554,0.61428,1.09563,0.63311,-0.93481,0.40229,0.61089,v/at
0.77427,0.80069,-0.79048,-0.00372,-0.55402,-1.41841,-0.96278,1.24391,1.15181,1.20432,1.44414,0.49468,-0.87856,0.38704,0.50019,1.35076,1.21056,-2.15879,1.25798,0.70394,1.31951,0.81824,-1.24622,0.64126,0.61246,v/at
0.24102,-0.03334,0.44263,1.24649,0.43354,-1.30179,-0.84662,-0.51398,-0.429,0.36415,1.26221,-0.22746,0.04645,-0.3269,0.19369,1.19605,-0.2189,-0.18009,-0.31274,0.18733,1.43422,-0.15014,-0.03262,-0.27843,0.21084,v/at
0.92178,0.98786,0.09441,-1.11459,-0.71166,0.78508,0.38977,-0.30026,-0.48073,1.20327,1.2244,-0.82318,0.47448,-0.57751,-0.81958,1.93509,-0.92634,0.50687,-0.69787,-0.9959,1.817,-0.81161,0.52466,-0.59623,-0.83999,ac
0.54612,0.28137,-0.04278,0.90574,0.27603,-1.45434,-1.31368,0.35288,0.14779,0.52694,1.26191,0.31239,-0.63145,0.18303,0.52492,1.27737,0.68586,-1.34804,0.56603,0.68171,1.34513,0.42551,-0.69296,0.19734,0.54375,v/at
0.2219,-0.22809,0.29607,1.65865,0.69816,-1.44293,-1.65318,-0.12,-0.3739,0.07669,0.79425,0.29921,-0.39298,0.06725,0.65653,0.53646,0.42262,-0.60446,0.12416,0.7417,0.82016,0.39675,-0.36173,0.04233,0.70394,v/at
-0.33311,-0.25934,-0.78274,-1.03356,-0.39271,0.90358,0.44037,0.29378,0.61504,0.34143,0.60289,-0.87342,0.4784,-0.59124,-0.93824,1.25492,-0.95028,0.51074,-0.69289,-1.09199,1.012,-0.87886,0.54143,-0.61082,-1.0238,v/at
-1.43797,0.54612,-1.94895,-0.72153,2.23291,0.33247,-0.53801,0.18737,-0.2224,-0.58394,1.47381,-0.71902,0.43337,-0.57228,-0.48059,0.58201,0.28682,-0.1416,-0.05721,0.46721,1.13485,-0.06594,-0.02484,-0.20073,0.35298,v/at
-0.79289,-1.22198,0.95365,1.2819,0.51553,0.08696,-0.67626,-0.85716,-0.65154,-0.72506,-1.23776,-0.52609,0.43485,-0.52072,-0.04076,-0.96881,-0.56733,0.44105,-0.5946,-0.02364,-0.80608,-0.50258,0.44589,-0.53345,-0.03517,v/at
0.06453,-0.21762,0.68933,0.19792,-0.62891,-0.11616,0.24691,-0.20891,0.19976,0.13443,-0.52977,-0.36575,0.31799,-0.43806,0.09429,-0.0948,-0.56221,0.27555,-0.55739,-0.08295,0.05458,-0.51014,0.34133,-0.49291,-0.11102,v/at
1.27679,0.96959,-0.51625,0.26557,-0.03107,-1.3205,-0.952,0.29654,0.19072,1.14904,-0.14035,0.66503,0.10578,0.17144,1.0327,-0.84188,1.10292,0.03005,0.55692,1.06355,-0.47385,1.03489,-0.05303,0.37354,1.12218,v/at
-0.10487,-0.54556,0.95517,0.95298,-0.56115,-0.55053,-0.07492,-0.28115,0.02229,0.04543,-0.48253,-0.20642,0.01361,-0.28691,0.23849,-0.08814,-0.35165,-0.0288,-0.38491,0.13129,-0.1644,-0.28544,0.07014,-0.32076,0.08851,v/at
0.49869,1.22302,0.02189,-0.94019,-1.07955,0.37055,1.10347,0.07309,-0.13743,1.00423,-1.22562,-0.92394,0.64909,-0.63372,-1.0122,-0.64769,-0.99571,0.66446,-0.74452,-0.98255,-0.55775,-0.93215,0.70223,-0.66766,-1.01446,v/at
-0.61318,-1.18242,0.82982,1.3735,-0.02953,-0.39152,-0.0383,-0.29375,-0.25741,-0.70767,-0.71785,-0.344,0.13616,-0.40614,0.09172,-0.29362,-0.40658,0.04268,-0.46111,0.09001,-0.41239,-0.38726,0.17048,-0.42357,-0.02161,v/at
-0.00657,-0.76785,0.74602,1.80839,0.67484,-1.14975,-1.1259,-0.8101,-0.67847,-0.11344,-0.22073,0.24764,-0.09583,-0.06167,0.72624,-0.46123,0.25033,-0.19873,-0.06266,0.74348,-0.28104,0.3828,-0.17793,0.01761,0.80108,v/at
-0.07946,0.56962,-0.91022,-1.27806,-1.64555,0.33631,1.3883,1.58005,1.16043,0.81586,-0.72015,-0.92741,0.64502,-0.64111,-1.24023,-0.05237,-1.0742,0.64822,-0.76011,-1.60184,-0.04521,-1.01026,0.6803,-0.67638,-1.4861,ac
0.14403,-0.68178,1.26474,1.63958,0.25529,-1.19447,-0.82497,-0.72053,-0.46775,-0.12263,-0.30424,0.33631,-0.22972,0.00406,0.76004,-0.15655,0.32183,-0.49957,0.07175,0.72881,-0.23905,0.37414,-0.33267,0.05684,0.74041,v/at
-0.77286,-1.52329,1.46429,2.09692,1.31991,-0.726,-0.88643,-1.07171,-0.93968,-1.55674,-1.02063,0.12665,0.1127,-0.24396,0.66465,-0.88431,0.14144,0.00914,-0.21683,0.69948,-0.99579,0.14553,0.07396,-0.23019,0.64933,v/at
1.89453,1.49076,-0.38594,0.34286,-0.04008,-1.88515,-1.44773,0.243,-0.12448,2.01404,-0.04346,1.09333,-0.09077,0.46798,1.21625,-0.88479,1.48832,0.37733,0.89634,1.23905,-0.6592,1.36669,0.13761,0.59901,1.28691,v/at
0.593,0.93259,-0.07054,-1.30481,-1.40522,0.6155,0.65824,0.44988,0.26108,1.45752,-0.5787,-0.87739,0.65673,-0.62111,-0.96522,0.00254,-1.01911,0.66449,-0.74436,-1.23918,0.14608,-0.92249,0.69122,-0.65415,-1.03898,ac
1.06995,0.61437,0.23044,0.76505,0.60249,-1.3496,-1.48283,-0.24089,-0.43874,0.75952,0.20512,0.95318,-0.29581,0.45282,1.14609,-0.56865,1.27889,0.2292,0.77447,1.25134,-0.25058,1.16261,0.00855,0.52451,1.23109,v/at
1.26983,0.70574,0.33101,-0.33761,-1.42691,-0.56231,0.2108,0.18306,0.32997,1.65023,0.06423,-0.38173,0.43618,-0.43458,0.04998,0.47663,-0.65621,0.42431,-0.5984,-0.18133,0.66899,-0.56281,0.44794,-0.50992,-0.15957,v/at
0.82635,0.41157,0.29355,0.65973,-0.31677,-1.14194,-0.88098,0.04826,0.22086,0.73768,0.35636,0.91993,-0.75743,0.55927,1.00608,0.37419,1.00947,-1.36137,0.85587,0.95891,0.45829,0.91566,-0.93216,0.57736,0.92409,v/at
-1.03835,-1.07315,-1.14984,-0.28797,0.91109,0.55595,-0.01147,0.26957,0.87085,-1.24622,0.35113,-0.27902,0.35736,-0.33598,0.10688,-0.03575,0.15604,-0.21061,-0.05031,0.294,0.2014,-0.01112,-0.01582,-0.1753,0.32379,v/at
1.41171,1.42488,-0.69721,0.1572,-0.21717,-1.10947,-1.152,0.39643,0.31536,1.14272,0.13841,0.92,-0.0894,0.40968,1.11252,-0.74851,1.40398,-0.00585,0.87672,1.16116,-0.4119,1.39568,-0.22466,0.70938,1.242,v/at
-1.39434,0.27602,-1.24078,-0.8067,1.95802,0.93109,-0.22434,-0.14834,-0.33544,-1.07746,-0.00852,-0.79795,0.57471,-0.62219,-0.51971,-0.36767,-0.22984,-0.05347,-0.46627,-0.29583,-0.12372,-0.37146,0.29731,-0.52455,-0.33445,v/at
0.67667,-0.20254,0.93274,1.37325,0.05993,-1.05371,-0.93605,-0.63107,-0.41902,0.14573,0.25277,0.92396,-0.58769,0.48359,1.07768,0.088,0.83533,-0.6385,0.48087,1.03451,0.17716,0.88787,-0.6126,0.4472,1.03506,v/at
1.02049,0.35062,1.16172,-0.00608,-0.58448,-0.55969,-0.16283,-0.24524,-0.48034,1.14278,-0.15628,-0.40509,0.53007,-0.44213,0.08468,0.08067,-0.51995,0.5073,-0.53751,-0.05893,0.34863,-0.40618,0.48208,-0.46873,0.0696,v/at
